utilization;EDF_busy_period;FPS_busy_period;EDF_first_DM_miss;EDF_schedulable;FPS_schedulable;hyperperiod;Priority_i,Deadline_i,Period_i,ID_i,WCET_i,EDF_response_time_i,FPS_response_time_i,FPS_deadline_miss_task_i,utilization_context_switch_i,utilization_clock_i;;;;;;;;;;;;;;;;;;;
0.9;274542.0;274542.0;0;1;0;113400000;20,22500,22500,1,546,564.0,564.0,0,0.0008,0.0009866666666666667;19,25200,25200,2,132,714.0,714.0,0,0.0007142857142857143,0.0008809523809523809;18,33750,33750,3,2761,3493.0,3493.0,0,0.0005333333333333334,0.0006577777777777777;17,40000,40000,4,5036,8547.0,8547.0,0,0.00045,0.0005549999999999999;16,56250,56250,5,990,12444.0,9555.0,0,0.00032,0.00039466666666666665;15,63000,63000,6,461,19194.0,10034.0,0,0.00028571428571428574,0.0003523809523809524;14,70000,70000,7,881,26194.0,10933.0,0,0.00025714285714285715,0.00031714285714285715;13,72000,72000,8,1943,28194.0,12894.0,0,0.00025,0.0003083333333333333;12,75600,75600,9,766,31794.0,13678.0,0,0.0002380952380952381,0.00029365079365079364;11,78750,78750,10,4503,34944.0,18199.0,0,0.00022857142857142857,0.0002819047619047619;10,84375,84375,11,4394,40569.0,23175.0,0,0.00021333333333333333,0.0002631111111111111;9,87500,87500,12,4009,43694.0,27352.0,0,0.00020571428571428572,0.0002537142857142857;8,94500,94500,13,537,50694.0,27907.0,0,0.00019047619047619048,0.0002349206349206349;7,112500,112500,14,11074,68694.0,47396.0,0,0.00016,0.00019733333333333332;6,140000,140000,15,24862,96194.0,100183.0,0,0.00012857142857142858,0.00015857142857142857;5,141750,141750,16,5295,97944.0,108425.0,0,0.00012698412698412698,0.00015661375661375662;4,150000,150000,17,2555,106194.0,110998.0,0,0.00012,0.000148;3,157500,157500,18,11108,113694.0,213933.0,1,0.00011428571428571428,0.00014095238095238096;2,540000,540000,19,6591,269213.0,269213.0,0,3.3333333333333335e-05,4.111111111111111e-05;1,945000,945000,20,1968,274542.0,274542.0,0,1.9047619047619046e-05,2.3492063492063493e-05
0.9;313783.0;313783.0;0;1;0;113400000;20,22500,22500,1,1514,1532.0,1532.0,0,0.0008,0.0009866666666666667;19,25200,25200,2,124,1674.0,1674.0,0,0.0007142857142857143,0.0008809523809523809;18,39375,39375,3,300,11278.0,1992.0,0,0.00045714285714285713,0.0005638095238095238;17,42000,42000,4,1813,13903.0,3823.0,0,0.00042857142857142855,0.0005285714285714286;16,45000,45000,5,6170,16903.0,10011.0,0,0.0004,0.0004933333333333334;15,47250,47250,6,9124,19153.0,19153.0,0,0.00038095238095238096,0.0004698412698412698;14,50400,50400,7,1431,20602.0,20602.0,0,0.00035714285714285714,0.00044047619047619046;13,56700,56700,8,1280,21900.0,21900.0,0,0.00031746031746031746,0.0003915343915343915;12,70000,70000,9,1322,24772.0,24772.0,0,0.00025714285714285715,0.00031714285714285715;11,100000,100000,10,818,31239.0,25750.0,0,0.00018,0.000222;10,100800,100800,11,5405,32039.0,31173.0,0,0.00017857142857142857,0.00022023809523809523;9,105000,105000,12,1523,36239.0,32714.0,0,0.00017142857142857143,0.00021142857142857142;8,118125,118125,13,7874,49364.0,40924.0,0,0.00015238095238095237,0.00018793650793650794;7,126000,126000,14,1105,57239.0,43878.0,0,0.00014285714285714287,0.0001761904761904762;6,162000,162000,15,6971,93239.0,73490.0,0,0.00011111111111111112,0.00013703703703703702;5,175000,175000,16,7035,106239.0,81003.0,0,0.00010285714285714286,0.00012685714285714286;4,180000,180000,17,1429,111239.0,82450.0,0,0.0001,0.00012333333333333334;3,189000,189000,18,8346,120239.0,133034.0,0,9.523809523809524e-05,0.00011746031746031745;2,196875,196875,19,10343,128114.0,223436.0,1,9.142857142857143e-05,0.00011276190476190476;1,648000,648000,20,16206,313783.0,313783.0,0,2.777777777777778e-05,3.4259259259259255e-05
0.9;240334.0;240334.0;0;1;0;113400000;20,25200,25200,1,2120,2460.0,2138.0,0,0.0007142857142857143,0.0008809523809523809;19,26250,26250,2,1354,3510.0,3510.0,0,0.0006857142857142857,0.0008457142857142857;18,35000,35000,3,3742,7270.0,7270.0,0,0.0005142857142857143,0.0006342857142857143;17,42000,42000,4,487,7775.0,7775.0,0,0.00042857142857142855,0.0005285714285714286;16,45360,45360,5,1866,9659.0,9659.0,0,0.0003968253968253968,0.0004894179894179894;15,50400,50400,6,4038,13715.0,13715.0,0,0.00035714285714285714,0.00044047619047619046;14,56700,56700,7,2260,17789.0,15993.0,0,0.00031746031746031746,0.0003915343915343915;13,60480,60480,8,5558,21569.0,21569.0,0,0.00029761904761904765,0.00036706349206349205;12,65625,65625,9,774,25187.0,22361.0,0,0.00027428571428571427,0.00033828571428571425;11,70875,70875,10,1336,30437.0,23715.0,0,0.00025396825396825396,0.00031322751322751324;10,72000,72000,11,1914,31562.0,29157.0,0,0.00025,0.0003083333333333333;9,84000,84000,12,1386,43562.0,30561.0,0,0.00021428571428571427,0.0002642857142857143;8,90000,90000,13,13519,49562.0,50247.0,0,0.0002,0.0002466666666666667;7,94500,94500,14,287,54062.0,60396.0,0,0.00019047619047619048,0.0002349206349206349;6,108000,108000,15,4083,62219.0,81421.0,0,0.00016666666666666666,0.00020555555555555556;5,118125,118125,16,293,72258.0,81732.0,0,0.00015238095238095237,0.00018793650793650794;4,126000,126000,17,1812,80133.0,83562.0,0,0.00014285714285714287,0.0001761904761904762;3,150000,150000,18,11468,104133.0,159408.0,1,0.00012,0.000148;2,189000,189000,19,1800,139580.0,225481.0,1,9.523809523809524e-05,0.00011746031746031745;1,420000,420000,20,5034,240334.0,240334.0,0,4.2857142857142856e-05,5.2857142857142855e-05
0.9;351075.0;351075.0;0;1;0;113400000;20,10000,10000,1,420,438.0,438.0,0,0.0018,0.0022199999999999998;19,15750,15750,2,77,533.0,533.0,0,0.001142857142857143,0.0014095238095238095;18,30240,30240,3,1940,2491.0,2491.0,0,0.0005952380952380953,0.0007341269841269841;17,50400,50400,4,976,3485.0,3485.0,0,0.00035714285714285714,0.00044047619047619046;16,54000,54000,5,1015,5364.0,4518.0,0,0.0003333333333333333,0.0004111111111111111;15,56250,56250,6,3055,7614.0,7591.0,0,0.00032,0.00039466666666666665;14,60480,60480,7,636,11844.0,8245.0,0,0.00029761904761904765,0.00036706349206349205;13,63000,63000,8,4563,14364.0,13264.0,0,0.00028571428571428574,0.0003523809523809524;12,72000,72000,9,9549,23364.0,23364.0,0,0.00025,0.0003083333333333333;11,75600,75600,10,1959,25341.0,25341.0,0,0.0002380952380952381,0.00029365079365079364;10,84000,84000,11,1937,27296.0,27296.0,0,0.00021428571428571427,0.0002642857142857143;9,100000,100000,12,3811,43122.0,33616.0,0,0.00018,0.000222;8,105000,105000,13,2532,48122.0,36166.0,0,0.00017142857142857143,0.00021142857142857142;7,112500,112500,14,6195,55622.0,42817.0,0,0.00016,0.00019733333333333332;6,141750,141750,15,12073,84872.0,68267.0,0,0.00012698412698412698,0.00015661375661375662;5,162000,162000,16,3499,105122.0,86254.0,0,0.00011111111111111112,0.00013703703703703702;4,189000,189000,17,724,132122.0,86996.0,0,9.523809523809524e-05,0.00011746031746031745;3,196875,196875,18,35020,139997.0,198460.0,1,9.142857142857143e-05,0.00011276190476190476;2,453600,453600,19,209,326813.0,330863.0,0,3.968253968253968e-05,4.894179894179894e-05;1,590625,590625,20,6024,351075.0,351075.0,0,3.0476190476190475e-05,3.7587301587301584e-05
0.9;353605.0;353605.0;0;1;1;113400000;20,20000,20000,1,64,82.0,82.0,0,0.0009,0.0011099999999999999;19,26250,26250,2,1924,2024.0,2024.0,0,0.0006857142857142857,0.0008457142857142857;18,33750,33750,3,1312,3354.0,3354.0,0,0.0005333333333333334,0.0006577777777777777;17,40000,40000,4,3679,7051.0,7051.0,0,0.00045,0.0005549999999999999;16,47250,47250,5,4106,11175.0,11175.0,0,0.00038095238095238096,0.0004698412698412698;15,70875,70875,6,4111,18599.0,15304.0,0,0.00025396825396825396,0.00031322751322751324;14,72000,72000,7,1546,19724.0,16868.0,0,0.00025,0.0003083333333333333;13,78750,78750,8,3144,26474.0,20112.0,0,0.00022857142857142857,0.0002819047619047619;12,81000,81000,9,6537,28724.0,28609.0,0,0.00022222222222222223,0.00027407407407407404;11,100000,100000,10,2336,47724.0,30963.0,0,0.00018,0.000222;10,101250,101250,11,1765,48974.0,32746.0,0,0.00017777777777777779,0.00021925925925925924;9,108000,108000,12,1361,55724.0,35455.0,0,0.00016666666666666666,0.00020555555555555556;8,112500,112500,13,525,60224.0,35998.0,0,0.00016,0.00019733333333333332;7,126000,126000,14,5996,73724.0,45791.0,0,0.00014285714285714287,0.0001761904761904762;6,135000,135000,15,1055,82724.0,46864.0,0,0.00013333333333333334,0.00016444444444444444;5,141750,141750,16,14824,89474.0,69184.0,0,0.00012698412698412698,0.00015661375661375662;4,162000,162000,17,11913,109724.0,115783.0,0,0.00011111111111111112,0.00013703703703703702;3,180000,180000,18,5005,114747.0,124585.0,0,0.0001,0.00012333333333333334;2,189000,189000,19,253,115018.0,124856.0,0,9.523809523809524e-05,0.00011746031746031745;1,420000,420000,20,30574,331148.0,353605.0,0,4.2857142857142856e-05,5.2857142857142855e-05
0.9;297956.0;297956.0;0;1;1;113400000;20,25200,25200,1,2530,2548.0,2548.0,0,0.0007142857142857143,0.0008809523809523809;19,26250,26250,2,942,3508.0,3508.0,0,0.0006857142857142857,0.0008457142857142857;18,45000,45000,3,3116,6642.0,6642.0,0,0.0004,0.0004933333333333334;17,50000,50000,4,530,9072.0,7190.0,0,0.00036,0.000444;16,56250,56250,5,2503,15322.0,9711.0,0,0.00032,0.00039466666666666665;15,60000,60000,6,8097,19072.0,17826.0,0,0.0003,0.00037;14,81000,81000,7,1329,40072.0,19173.0,0,0.00022222222222222223,0.00027407407407407404;13,84000,84000,8,1742,43072.0,20933.0,0,0.00021428571428571427,0.0002642857142857143;12,87500,87500,9,1905,46572.0,22856.0,0,0.00020571428571428572,0.0002537142857142857;11,90720,90720,10,833,49792.0,23707.0,0,0.0001984126984126984,0.0002447089947089947;10,100800,100800,11,6628,59872.0,33861.0,0,0.00017857142857142857,0.00022023809523809523;9,101250,101250,12,760,60322.0,34639.0,0,0.00017777777777777779,0.00021925925925925924;8,108000,108000,13,3444,67072.0,38101.0,0,0.00016666666666666666,0.00020555555555555556;7,112500,112500,14,3348,71572.0,41467.0,0,0.00016,0.00019733333333333332;6,131250,131250,15,1563,90322.0,43048.0,0,0.00013714285714285713,0.00016914285714285713;5,168000,168000,16,431,127072.0,43497.0,0,0.00010714285714285714,0.00013214285714285715;4,168750,168750,17,11041,127822.0,72382.0,0,0.00010666666666666667,0.00013155555555555555;3,181440,181440,18,34255,140512.0,160401.0,0,9.92063492063492e-05,0.00012235449735449735;2,200000,200000,19,2336,148338.0,164102.0,0,9e-05,0.000111;1,756000,756000,20,7622,297956.0,297956.0,0,2.380952380952381e-05,2.9365079365079363e-05
0.9;336082.0;336082.0;0;1;0;113400000;20,10000,10000,1,881,899.0,899.0,0,0.0018,0.0022199999999999998;19,20000,20000,2,560,1477.0,1477.0,0,0.0009,0.0011099999999999999;18,22500,22500,3,155,1650.0,1650.0,0,0.0008,0.0009866666666666667;17,26250,26250,4,408,2076.0,2076.0,0,0.0006857142857142857,0.0008457142857142857;16,40000,40000,5,748,2842.0,2842.0,0,0.00045,0.0005549999999999999;15,47250,47250,6,1213,4073.0,4073.0,0,0.00038095238095238096,0.0004698412698412698;14,60000,60000,7,7386,16685.0,12376.0,0,0.0003,0.00037;13,64800,64800,8,7614,21485.0,21485.0,0,0.0002777777777777778,0.0003425925925925926;12,70000,70000,9,1690,23366.0,23366.0,0,0.00025714285714285715,0.00031714285714285715;11,84375,84375,10,5299,31989.0,29109.0,0,0.00021333333333333333,0.0002631111111111111;10,90000,90000,11,2884,37614.0,32910.0,0,0.0002,0.0002466666666666667;9,94500,94500,12,6277,42114.0,39205.0,0,0.00019047619047619048,0.0002349206349206349;8,126000,126000,13,7386,73614.0,51155.0,0,0.00014285714285714287,0.0001761904761904762;7,129600,129600,14,6141,77214.0,57740.0,0,0.0001388888888888889,0.0001712962962962963;6,140000,140000,15,465,87614.0,58223.0,0,0.00012857142857142858,0.00015857142857142857;5,157500,157500,16,8208,105114.0,107131.0,0,0.00011428571428571428,0.00014095238095238096;4,175000,175000,17,6959,122614.0,115180.0,0,0.00010285714285714286,0.00012685714285714286;3,196875,196875,18,7806,144489.0,219291.0,1,9.142857142857143e-05,0.00011276190476190476;2,405000,405000,19,5807,235489.0,235489.0,0,4.4444444444444447e-05,5.481481481481481e-05;1,600000,600000,20,11742,336082.0,336082.0,0,3e-05,3.7e-05
0.9;311047.0;311047.0;0;1;0;113400000;20,20000,20000,1,1102,1120.0,1120.0,0,0.0009,0.0011099999999999999;19,33750,33750,2,5965,7103.0,7103.0,0,0.0005333333333333334,0.0006577777777777777;18,35000,35000,3,734,7855.0,7855.0,0,0.0005142857142857143,0.0006342857142857143;17,42000,42000,4,1055,8928.0,8928.0,0,0.00042857142857142855,0.0005285714285714286;16,45360,45360,5,2862,11808.0,11808.0,0,0.0003968253968253968,0.0004894179894179894;15,52500,52500,6,736,12562.0,12562.0,0,0.00034285714285714285,0.00042285714285714284;14,56700,56700,7,284,12864.0,12864.0,0,0.00031746031746031746,0.0003915343915343915;13,60000,60000,8,1484,14366.0,14366.0,0,0.0003,0.00037;12,64800,64800,9,944,15328.0,15328.0,0,0.0002777777777777778,0.0003425925925925926;11,70875,70875,10,2612,20734.0,17958.0,0,0.00025396825396825396,0.00031322751322751324;10,84000,84000,11,6679,33859.0,25775.0,0,0.00021428571428571427,0.0002642857142857143;9,90720,90720,12,4275,40579.0,30068.0,0,0.0001984126984126984,0.0002447089947089947;8,105000,105000,13,2704,54859.0,32790.0,0,0.00017142857142857143,0.00021142857142857142;7,120000,120000,14,11025,69859.0,56395.0,0,0.00015,0.000185;6,129600,129600,15,2050,79459.0,58765.0,0,0.0001388888888888889,0.0001712962962962963;5,135000,135000,16,9514,84859.0,82366.0,0,0.00013333333333333334,0.00016444444444444444;4,150000,150000,17,447,99859.0,82831.0,0,0.00012,0.000148;3,157500,157500,18,12201,107359.0,164630.0,1,0.00011428571428571428,0.00014095238095238096;2,162000,162000,19,3532,111859.0,222117.0,1,0.00011111111111111112,0.00013703703703703702;1,630000,630000,20,11471,311047.0,311047.0,0,2.857142857142857e-05,3.523809523809524e-05
0.9;547814.0;547814.0;0;1;1;113400000;20,33750,33750,1,214,232.0,232.0,0,0.0005333333333333334,0.0006577777777777777;19,37800,37800,2,1430,1680.0,1680.0,0,0.0004761904761904762,0.0005873015873015873;18,45000,45000,3,4002,5700.0,5700.0,0,0.0004,0.0004933333333333334;17,47250,47250,4,133,7412.0,5851.0,0,0.00038095238095238096,0.0004698412698412698;16,50000,50000,5,1370,10162.0,7239.0,0,0.00036,0.000444;15,50400,50400,6,3305,10562.0,10562.0,0,0.00035714285714285714,0.00044047619047619046;14,64800,64800,7,1397,13619.0,11977.0,0,0.0002777777777777778,0.0003425925925925926;13,78750,78750,8,5943,27569.0,17938.0,0,0.00022857142857142857,0.0002819047619047619;12,81000,81000,9,1153,29819.0,19109.0,0,0.00022222222222222223,0.00027407407407407404;11,84000,84000,10,982,32819.0,20109.0,0,0.00021428571428571427,0.0002642857142857143;10,100000,100000,11,13236,48819.0,33363.0,0,0.00018,0.000222;9,100800,100800,12,10387,49619.0,49619.0,0,0.00017857142857142857,0.00022023809523809523;8,141750,141750,13,6768,79509.0,61116.0,0,0.00012698412698412698,0.00015661375661375662;7,150000,150000,14,11296,87759.0,74077.0,0,0.00012,0.000148;6,151200,151200,15,1727,88959.0,77270.0,0,0.00011904761904761905,0.00014682539682539682;5,162000,162000,16,6669,99759.0,96260.0,0,0.00011111111111111112,0.00013703703703703702;4,168750,168750,17,5288,106509.0,133031.0,0,0.00010666666666666667,0.00013155555555555555;3,189000,189000,18,436,120885.0,133485.0,0,9.523809523809524e-05,0.00011746031746031745;2,787500,787500,19,36050,495314.0,282216.0,0,2.2857142857142858e-05,2.819047619047619e-05;1,840000,840000,20,39844,547814.0,547814.0,0,2.1428571428571428e-05,2.6428571428571428e-05
0.9;281619.0;281619.0;0;1;0;113400000;20,10000,10000,1,630,648.0,648.0,0,0.0018,0.0022199999999999998;19,15750,15750,2,35,701.0,701.0,0,0.001142857142857143,0.0014095238095238095;18,22500,22500,3,794,1513.0,1513.0,0,0.0008,0.0009866666666666667;17,37800,37800,4,1431,2962.0,2962.0,0,0.0004761904761904762,0.0005873015873015873;16,42000,42000,5,1572,4552.0,4552.0,0,0.00042857142857142855,0.0005285714285714286;15,45360,45360,6,1059,5629.0,5629.0,0,0.0003968253968253968,0.0004894179894179894;14,56700,56700,7,4018,16278.0,9665.0,0,0.00031746031746031746,0.0003915343915343915;13,63000,63000,8,3964,22578.0,14295.0,0,0.00028571428571428574,0.0003523809523809524;12,67500,67500,9,2284,27078.0,16650.0,0,0.0002666666666666667,0.00032888888888888887;11,70875,70875,10,2515,30453.0,19183.0,0,0.00025396825396825396,0.00031322751322751324;10,72000,72000,11,10216,31578.0,31578.0,0,0.00025,0.0003083333333333333;9,75600,75600,12,944,34444.0,32540.0,0,0.0002380952380952381,0.00029365079365079364;8,81000,81000,13,5837,39844.0,39844.0,0,0.00022222222222222223,0.00027407407407407404;7,105000,105000,14,727,57805.0,41237.0,0,0.00017142857142857143,0.00021142857142857142;6,113400,113400,15,16033,66205.0,99863.0,0,0.00015873015873015873,0.00019576719576719576;5,120000,120000,16,1576,72091.0,102105.0,0,0.00015,0.000185;4,131250,131250,17,1433,83341.0,103556.0,0,0.00013714285714285713,0.00016914285714285713;3,189000,189000,18,11232,140250.0,185516.0,0,9.523809523809524e-05,0.00011746031746031745;2,196875,196875,19,3953,148125.0,275845.0,1,9.142857142857143e-05,0.00011276190476190476;1,567000,567000,20,1137,281619.0,281619.0,0,3.1746031746031745e-05,3.9153439153439155e-05
0.9;495257.0;495257.0;0;1;1;113400000;20,15750,15750,1,815,833.0,833.0,0,0.001142857142857143,0.0014095238095238095;19,20000,20000,2,375,1226.0,1226.0,0,0.0009,0.0011099999999999999;18,28350,28350,3,373,1617.0,1617.0,0,0.0006349206349206349,0.000783068783068783;17,30240,30240,4,117,1752.0,1752.0,0,0.0005952380952380953,0.0007341269841269841;16,54000,54000,5,2340,5725.0,4110.0,0,0.0003333333333333333,0.0004111111111111111;15,56250,56250,6,3847,7975.0,7975.0,0,0.00032,0.00039466666666666665;14,70875,70875,7,940,11607.0,8933.0,0,0.00025396825396825396,0.00031322751322751324;13,78750,78750,8,2911,19482.0,11862.0,0,0.00022857142857142857,0.0002819047619047619;12,87500,87500,9,3667,28232.0,15547.0,0,0.00020571428571428572,0.0002537142857142857;11,90720,90720,10,1363,31452.0,17761.0,0,0.0001984126984126984,0.0002447089947089947;10,101250,101250,11,1403,41982.0,19182.0,0,0.00017777777777777779,0.00021925925925925924;9,112500,112500,12,13944,53232.0,34896.0,0,0.00016,0.00019733333333333332;8,140000,140000,13,4856,80732.0,39770.0,0,0.00012857142857142858,0.00015857142857142857;7,157500,157500,14,906,98232.0,41087.0,0,0.00011428571428571428,0.00014095238095238096;6,168750,168750,15,14058,109482.0,63971.0,0,0.00010666666666666667,0.00013155555555555555;5,181440,181440,16,38277,122172.0,138388.0,0,9.92063492063492e-05,0.00012235449735449735;4,196875,196875,17,3747,129475.0,149602.0,0,9.142857142857143e-05,0.00011276190476190476;3,200000,200000,18,5812,132600.0,155567.0,0,9e-05,0.000111;2,648000,648000,19,16593,307425.0,307425.0,0,2.777777777777778e-05,3.4259259259259255e-05;1,900000,900000,20,30839,495257.0,495257.0,0,2e-05,2.4666666666666665e-05
0.9;292355.0;292355.0;0;1;0;56700000;20,15750,15750,1,187,205.0,205.0,0,0.001142857142857143,0.0014095238095238095;19,20000,20000,2,532,755.0,755.0,0,0.0009,0.0011099999999999999;18,42000,42000,3,3803,13238.0,4576.0,0,0.00042857142857142855,0.0005285714285714286;17,45000,45000,4,7873,16238.0,12467.0,0,0.0004,0.0004933333333333334;16,45360,45360,5,3908,16598.0,16598.0,0,0.0003968253968253968,0.0004894179894179894;15,50400,50400,6,813,17429.0,17429.0,0,0.00035714285714285714,0.00044047619047619046;14,54000,54000,7,2923,20920.0,20920.0,0,0.0003333333333333333,0.0004111111111111111;13,56700,56700,8,1977,22915.0,22915.0,0,0.00031746031746031746,0.0003915343915343915;12,64800,64800,9,683,23616.0,23616.0,0,0.0002777777777777778,0.0003425925925925926;11,67500,67500,10,878,24512.0,24512.0,0,0.0002666666666666667,0.00032888888888888887;10,90000,90000,11,1629,42338.0,26159.0,0,0.0002,0.0002466666666666667;9,90720,90720,12,443,43058.0,26620.0,0,0.0001984126984126984,0.0002447089947089947;8,100000,100000,13,26,52338.0,26664.0,0,0.00018,0.000222;7,113400,113400,14,12836,65738.0,39723.0,0,0.00015873015873015873,0.00019576719576719576;6,151200,151200,15,1463,103538.0,41754.0,0,0.00011904761904761905,0.00014682539682539682;5,157500,157500,16,2146,109838.0,66984.0,0,0.00011428571428571428,0.00014095238095238096;4,162000,162000,17,22970,114338.0,134271.0,0,0.00011111111111111112,0.00013703703703703702;3,168750,168750,18,7882,121088.0,160870.0,0,0.00010666666666666667,0.00013155555555555555;2,196875,196875,19,1377,128145.0,261068.0,1,9.142857142857143e-05,0.00011276190476190476;1,756000,756000,20,9157,292355.0,292355.0,0,2.380952380952381e-05,2.9365079365079363e-05
0.9;332359.0;332359.0;0;1;1;113400000;20,18900,18900,1,455,473.0,473.0,0,0.0009523809523809524,0.0011746031746031746;19,30240,30240,2,640,1131.0,1131.0,0,0.0005952380952380953,0.0007341269841269841;18,39375,39375,3,4071,5220.0,5220.0,0,0.00045714285714285713,0.0005638095238095238;17,45360,45360,4,2349,7587.0,7587.0,0,0.0003968253968253968,0.0004894179894179894;16,50400,50400,5,546,11697.0,8151.0,0,0.00035714285714285714,0.00044047619047619046;15,52500,52500,6,5628,13797.0,13797.0,0,0.00034285714285714285,0.00042285714285714284;14,64800,64800,7,33,23000.0,13848.0,0,0.0002777777777777778,0.0003425925925925926;13,75000,75000,8,4518,33200.0,18384.0,0,0.00024,0.000296;12,84000,84000,9,7696,42200.0,26571.0,0,0.00021428571428571427,0.0002642857142857143;11,90000,90000,10,9224,48200.0,36471.0,0,0.0002,0.0002466666666666667;10,90720,90720,11,4390,48920.0,47808.0,0,0.0001984126984126984,0.0002447089947089947;9,94500,94500,12,4431,52700.0,58940.0,0,0.00019047619047619048,0.0002349206349206349;8,105000,105000,13,3584,63200.0,63200.0,0,0.00017142857142857143,0.00021142857142857142;7,112500,112500,14,2147,65365.0,65416.0,0,0.00016,0.00019733333333333332;6,129600,129600,15,3258,68692.0,68692.0,0,0.0001388888888888889,0.0001712962962962963;5,135000,135000,16,1950,70660.0,70660.0,0,0.00013333333333333334,0.00016444444444444444;4,162000,162000,17,444,71122.0,71122.0,0,0.00011111111111111112,0.00013703703703703702;3,168000,168000,18,1464,72604.0,72604.0,0,0.00010714285714285714,0.00013214285714285715;2,420000,420000,19,42051,307561.0,307561.0,0,4.2857142857142856e-05,5.2857142857142855e-05;1,540000,540000,20,8090,332359.0,332359.0,0,3.3333333333333335e-05,4.111111111111111e-05
